slide_id,Y,Y_hat,p_0,p_1
TCGA-04-1343-01A-01-BS1.ffc80a0b-db70-456c-8e52-4f59b621a8be,1.0,0.0,0.6076824069023132,0.3923175632953644
TCGA-04-1343-01A-01-TS1.75e55c68-3906-434a-8f27-6e0592e859ba,1.0,0.0,0.7288646101951599,0.2711353302001953
TCGA-04-1362-01A-01-BS1.852e1e87-7168-4688-9188-4de1d318423e,0.0,0.0,0.5751212239265442,0.4248787462711334
TCGA-04-1362-01A-01-TS1.4ebe1dd9-f87e-4fbc-bcba-25cf3d39d737,0.0,0.0,0.7045232057571411,0.2954767942428589
TCGA-04-1536-01A-01-TS1.08041de2-b6e7-434e-af1a-d616e2e6bf36,0.0,0.0,0.7418304085731506,0.25816962122917175
TCGA-04-1536-01A-01-BS1.269c835e-ebb2-4a0b-a428-8eacb2774937,0.0,0.0,0.5511619448661804,0.4488380253314972
TCGA-04-1655-01A-01-TS1.41e4592c-b94d-4f45-bd36-911bf75248bc,1.0,0.0,0.5276496410369873,0.4723502993583679
TCGA-04-1655-01A-01-BS1.55f36120-46fb-4c88-b137-81798b011a9f,1.0,1.0,0.3777567446231842,0.6222432255744934
TCGA-09-0364-01A-02-BS2.cc970d57-686a-4e49-b83b-b1b4c6b70410,0.0,0.0,0.6530808210372925,0.3469191789627075
TCGA-09-0364-01A-01-BS1.1546ea7d-1678-4910-a51e-2a1a41a96fc7,0.0,0.0,0.5902458429336548,0.4097541570663452
TCGA-10-0927-01A-02-BS2.34116420-64e7-415c-bcf4-d6c5c7ba3e7c,1.0,1.0,0.4324806034564972,0.5675193667411804
TCGA-10-0927-01A-01-BS1.9a7313d6-6b16-4e4f-b530-2a37dbc98170,1.0,1.0,0.3545180559158325,0.6454819440841675
TCGA-10-0928-01A-01-BS1.7e1a20f2-31da-4b50-8d26-005e67baa47c,0.0,1.0,0.47738224267959595,0.5226176977157593
TCGA-10-0928-01A-02-BS2.facd92de-6893-4650-a327-1f15554a01fc,0.0,0.0,0.5348172187805176,0.4651828110218048
TCGA-13-0887-01A-01-TS1.03c9ff20-0795-4bd1-8be1-3d7fcd15b7e9,0.0,1.0,0.3757256865501404,0.6242743134498596
TCGA-13-0887-01A-01-BS1.8936aa9f-f77e-419d-ae3f-8b88933225ef,0.0,0.0,0.5979819297790527,0.4020180404186249
TCGA-13-0906-01A-01-BS1.e8aa0544-cc48-4941-9d7f-bbd41aafaa30,0.0,0.0,0.603217363357544,0.39678263664245605
TCGA-13-0906-01A-01-TS1.7be7e649-9db2-4a60-b120-e912df932701,0.0,0.0,0.6154077053070068,0.3845922350883484
TCGA-13-0920-01A-01-TS1.865199e6-7b94-40ef-82e8-e65aa9377818,0.0,0.0,0.5609247088432312,0.439075231552124
TCGA-13-0920-01A-01-BS1.b7b9daea-d790-433c-93b2-db5e26827f30,0.0,0.0,0.6426454782485962,0.3573544919490814
TCGA-13-1497-01A-01-BS1.4fb415dd-e72d-451a-9064-99c2f28934d5,0.0,0.0,0.5238414406776428,0.4761585295200348
TCGA-13-1497-01A-01-TS1.df740e3b-2d04-4a35-8927-ed788875d668,0.0,0.0,0.5863892436027527,0.4136107861995697
TCGA-13-1498-01A-01-TS1.c1a533e4-aaec-4ffe-aa78-2f5d3887d768,0.0,0.0,0.5668431520462036,0.4331568479537964
TCGA-13-1498-01A-01-BS1.860b1710-d464-4027-b6be-02694c7027a3,0.0,0.0,0.5929353833198547,0.40706464648246765
TCGA-20-0991-01A-01-TS1.0b680a7c-3b52-40f3-88e7-39ff4fb22cc9,1.0,0.0,0.5824163556098938,0.4175836443901062
TCGA-20-0991-01A-01-BS1.667c1bb6-434d-47b1-ac92-8a2996613ffe,1.0,0.0,0.6644566059112549,0.3355433940887451
TCGA-23-1029-01B-01-TS1.cd4d75b5-bc4f-448a-84a3-f34c172f8d61,0.0,1.0,0.47393205761909485,0.5260679721832275
TCGA-23-1029-01B-01-BS1.f0bd82cb-50ca-4cf3-bd28-c28ff2a7cde8,0.0,1.0,0.48088449239730835,0.5191155076026917
TCGA-23-1109-01A-01-BS1.36198b33-5879-4991-91b7-f5b6621f8f6d,1.0,0.0,0.6721106171607971,0.3278893828392029
TCGA-23-1109-01A-01-TS1.97b03fed-53f2-4f0d-92f8-bd428a8727c9,1.0,0.0,0.6379280090332031,0.3620719313621521
TCGA-24-1550-01A-01-BS1.d3dfc107-2dd1-412c-9649-239b2f3d9970,0.0,0.0,0.626934289932251,0.3730657398700714
TCGA-24-1550-01A-01-TS1.3c468906-1fe3-4438-af83-46db12f8a8cc,0.0,0.0,0.5417048335075378,0.45829519629478455
TCGA-24-1923-01A-01-TS1.efa7fe61-eeee-4f33-a76e-def9e1e4347b,1.0,0.0,0.5734236836433411,0.42657631635665894
TCGA-24-1923-01A-01-BS1.2f93d2e1-4288-44cf-b6c0-1b8e4d964e75,1.0,1.0,0.4203735888004303,0.5796264410018921
TCGA-24-1930-01A-01-BS1.0e6935ab-52a7-41ec-b55a-af0ffd17022c,0.0,1.0,0.48076751828193665,0.5192325115203857
TCGA-24-1930-01A-01-TS1.bb8a446a-db5c-45a5-b5f3-0e7f84a60370,0.0,0.0,0.6190003156661987,0.3809996545314789
TCGA-24-2033-01A-01-BS1.c452734b-3ab3-4067-b7d3-fce4e584a18e,0.0,0.0,0.5483498573303223,0.4516501724720001
TCGA-24-2033-01A-01-TS1.88804778-148e-4bc9-9ea2-958f6e212d0c,0.0,0.0,0.5956501364707947,0.40434983372688293
TCGA-24-2035-01A-01-BS1.1ea4d2d3-feff-446e-a198-cd91ce4d56b7,0.0,1.0,0.49632203578948975,0.5036779642105103
TCGA-24-2035-01A-01-TS1.219f3d14-d927-4732-acfe-9fb918296c53,0.0,0.0,0.5530147552490234,0.44698524475097656
TCGA-25-1312-01A-01-TS1.9d91008f-8c12-4e4e-aefe-ee9daff487f8,1.0,1.0,0.48377862572669983,0.5162213444709778
TCGA-25-1312-01A-01-BS1.01f182af-46ce-4838-9897-7a489c40734e,1.0,0.0,0.5604902505874634,0.43950971961021423
