slide_id,Y,Y_hat,p_0,p_1
TCGA-CH-5792-01A-01-TS1.116c4e22-985e-40b0-8c5d-f9095fe0a05f,1.0,1.0,0.39028751850128174,0.6097124218940735
TCGA-CH-5792-01A-01-BS1.18386bdd-79ad-49ce-8275-9ecd3b25950e,1.0,0.0,0.7630114555358887,0.23698855936527252
TCGA-EJ-5532-01Z-00-DX1.07548d1f-867f-4bca-a9f3-aaed043b8753,1.0,1.0,0.02318337932229042,0.9768165946006775
TCGA-EJ-5532-01A-01-TS1.1c06e67e-fdf6-424f-89d1-07d36d5620b8,1.0,1.0,0.020821116864681244,0.9791789054870605
TCGA-EJ-5532-01A-01-BS1.26535e87-3145-405b-b8ee-48977aff1aef,1.0,1.0,0.015476757660508156,0.9845232963562012
TCGA-EJ-7123-01Z-00-DX1.c61e236b-180e-4508-a41f-502130f3f777,1.0,1.0,0.07897602766752243,0.921023964881897
TCGA-EJ-7123-01A-01-TS1.76902529-e4dc-489a-b5fa-cc7bcbf5164f,1.0,1.0,0.1604836881160736,0.839516282081604
TCGA-EJ-7786-01A-01-TS1.80471400-0cec-4597-a884-d73c98583dbe,1.0,1.0,0.013696445152163506,0.9863035082817078
TCGA-EJ-7786-01Z-00-DX1.e11a699a-7646-4c16-bc3f-5ffe6078b556,1.0,1.0,0.02533460222184658,0.9746654033660889
TCGA-EJ-7786-01A-01-BS1.5b8f28eb-2c32-44f5-a762-f1cc67eaf3ac,1.0,1.0,0.04785322770476341,0.9521467685699463
TCGA-EJ-7791-01Z-00-DX1.32e325ff-30d5-4f07-a7b6-914a412cecf7,0.0,0.0,0.8656842112541199,0.13431574404239655
TCGA-EJ-7791-01A-01-BS1.93e59ad3-c09a-40cb-a9d5-6c8704c2d952,0.0,1.0,0.42854195833206177,0.571458101272583
TCGA-EJ-7791-01A-01-TS1.e22e694d-19c0-45d8-99db-041b30c1b363,0.0,0.0,0.5034341812133789,0.4965657889842987
TCGA-EJ-A8FU-01A-01-TSA.454A95D5-D084-4F36-B1F1-32C6C23AB46E,1.0,1.0,0.0024213665165007114,0.9975786805152893
TCGA-G9-6333-01A-01-BS1.0d1e11df-0a6c-46d5-a7ea-a4b06dab919c,1.0,1.0,0.15823745727539062,0.8417625427246094
TCGA-G9-6333-01A-01-TS1.055458ad-64a6-417a-bdd4-c9aafc765146,1.0,1.0,0.47519949078559875,0.5248004794120789
TCGA-G9-6333-01Z-00-DX1.930417fd-52d1-4993-938c-e0127300b0b1,1.0,1.0,0.03584016487002373,0.9641598463058472
TCGA-G9-6338-01A-01-TS1.d3e4c348-e233-40b4-86be-764b1dce529a,1.0,1.0,0.26286089420318604,0.7371391654014587
TCGA-G9-6338-01A-01-BS1.f71188e8-7d98-49da-9f9c-984fe94bb134,1.0,1.0,0.19015251100063324,0.8098474740982056
TCGA-G9-6338-01Z-00-DX1.1c549ebe-d3be-4a86-96d8-f48a37210980,1.0,1.0,0.4961073398590088,0.5038926601409912
TCGA-G9-6347-01Z-00-DX1.583E2C3F-464D-40D4-83CC-D7B9F3F9B3C0,1.0,1.0,0.09352254122495651,0.9064775109291077
TCGA-G9-6347-01A-01-TS1.a882166a-6433-4c20-adaf-2f4af74d56a3,1.0,1.0,0.0482909120619297,0.9517091512680054
TCGA-G9-6351-01A-01-BS1.3f51f8f3-0dc3-4358-ac2b-ceff0240160d,1.0,1.0,0.0939478874206543,0.9060520529747009
TCGA-G9-6351-01Z-00-DX1.53bfb95a-6a60-49dc-80e3-6ea0f4dc9d8d,1.0,1.0,0.08117591589689255,0.9188240170478821
TCGA-G9-6379-01Z-00-DX1.7EE265D9-72A6-4019-924E-D88C865F66CA,1.0,1.0,0.11117587983608246,0.8888241052627563
TCGA-G9-6379-01A-01-TS1.e68160c6-6fff-4da8-b308-11cb9644471f,1.0,1.0,0.22747020423412323,0.7725298404693604
TCGA-G9-A9S7-01A-01-TSA.9A9DE5A1-481C-4B25-A9D9-712475F383D0,1.0,1.0,0.42074185609817505,0.579258143901825
TCGA-G9-A9S7-01Z-00-DX1.E46D2A59-1B23-4841-B327-C9AAE176AD2D,1.0,0.0,0.7512181401252747,0.24878181517124176
TCGA-HC-7079-01Z-00-DX1.5fb22f2a-ee91-4a0d-a696-a72ebb3414b1,1.0,0.0,0.9811128377914429,0.018887192010879517
