slide_id,Y,Y_hat,p_0,p_1
TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79,1.0,1.0,0.29460030794143677,0.7053996920585632
TCGA-A2-A0CT-01Z-00-DX1.A8564130-49CF-4F5B-B5AB-F4D1A10479FF,1.0,0.0,0.886796772480011,0.1132032498717308
TCGA-A2-A0SY-01Z-00-DX1.279A5479-E183-4F79-AF40-50BF1834BA4A,1.0,0.0,0.70674729347229,0.2932526767253876
TCGA-A2-A0T3-01Z-00-DX1.5E96BC87-F4FB-4ABA-8D81-FAB7F4A80661,1.0,0.0,0.5650181174278259,0.4349818527698517
TCGA-A2-A0T5-01Z-00-DX1.128C288B-B357-439B-A8D4-8E7DEBF73E4E,1.0,1.0,0.09402244538068771,0.9059774875640869
TCGA-A2-A3XZ-01Z-00-DX1.B7A1344E-7015-4A21-B3D4-EB760161BE7C,1.0,1.0,0.05470242351293564,0.9452975392341614
TCGA-A2-A4S3-01Z-00-DX1.50699E65-E536-4C9B-93A7-4C9894624A29,1.0,1.0,0.139253169298172,0.8607468605041504
TCGA-A7-A0D9-01Z-00-DX2.66CD9ED8-223B-4AC8-AA1A-2481FB0C47B3,1.0,1.0,0.22054581344127655,0.779454231262207
TCGA-A7-A0D9-01Z-00-DX1.FBC3B90F-C58B-4476-8354-0AF9248324E3,1.0,1.0,0.10106193274259567,0.8989381194114685
TCGA-A7-A13D-01Z-00-DX2.8165A362-6A08-4BFD-9428-7EEB6C59D7F1,1.0,1.0,0.18626748025417328,0.8137325048446655
TCGA-A7-A13D-01Z-00-DX2.8165A362-6A08-4BFD-9428-7EEB6C59D7F1,1.0,1.0,0.18626748025417328,0.8137325048446655
TCGA-A7-A13D-01B-04-BS4.CEB8AD38-4ED8-4D93-B532-945AB128C9DA,1.0,1.0,0.06497063487768173,0.9350293874740601
TCGA-A7-A13D-01B-04-BS4.CEB8AD38-4ED8-4D93-B532-945AB128C9DA,1.0,1.0,0.06497063487768173,0.9350293874740601
TCGA-A7-A13D-01Z-00-DX1.D206783C-FA6A-4B6A-B3AA-4132A2C9626B,1.0,1.0,0.0355820506811142,0.9644179940223694
TCGA-A7-A13D-01Z-00-DX1.D206783C-FA6A-4B6A-B3AA-4132A2C9626B,1.0,1.0,0.0355820506811142,0.9644179940223694
TCGA-A7-A13D-01B-03-BS3.6FD53AD1-521B-4B91-93C0-BDB40EC597BB,1.0,1.0,0.05089418217539787,0.9491057991981506
